id,ts,length,data
1,2014-09-02 04:06:06,18,00FFFF00040A00010FFF239702A4048304D9
2,2014-09-02 04:06:14,18,00FFFF00090A00010FFF24210294048E04D4
3,2014-09-02 04:06:16,18,00FFFF00020A00010FE723A80296046304C0
4,2014-09-02 04:06:24,18,00FFFF00030A00010FFF22D302E604440499
5,2014-09-02 04:06:43,18,00FFFF00050A00010FE423A20297049604DF
6,2014-09-02 04:06:58,18,00FFFF00060A00010FAE24E1023C04A90505
7,2014-09-02 04:07:00,18,00FFFF00080A00010FFF24FE0246048F04D8
8,2014-09-02 04:10:47,18,00FFFF00010A00010FFF234F02EC049204DA
9,2014-09-02 04:11:05,18,00FFFF00040A00010FFF23E802D6049904ED
10,2014-09-02 04:11:14,18,00FFFF00090A00010FFF24160298049B04DD
11,2014-09-02 04:11:16,18,00FFFF00020A00010FE623BC02D6047F04D9
12,2014-09-02 04:11:24,18,00FFFF00030A00010FFF229903200439048D
13,2014-09-02 04:11:43,18,00FFFF00050A00010FE723940288049404DB
14,2014-09-02 04:11:58,18,00FFFF00060A00010FAE24BA024E04B50513
15,2014-09-02 04:12:00,18,00FFFF00080A00010FFF24B6025204B004E3
16,2014-09-02 04:15:47,18,00FFFF00010A00010FFF23A302F0048204C5
17,2014-09-02 04:16:05,18,00FFFF00040A00010FFF24AB0292046D04BA
18,2014-09-02 04:16:14,18,00FFFF00090A00010FFF250D0244047A04BA
19,2014-09-02 04:16:16,18,00FFFF00020A00010FE7240102AC047504C5
20,2014-09-02 04:16:24,18,00FFFF00030A00010FFF22A3030C040D045F
21,2014-09-02 04:16:43,18,00FFFF00050A00010FE723D0028A047804C0
22,2014-09-02 04:16:58,18,00FFFF00060A00010FAF2517022C049204E9
23,2014-09-02 04:17:00,18,00FFFF00080A00010FFF257F022E046404AF
24,2014-09-02 04:17:33,18,00FFFF00070A00010FFF21BF033E00810118
25,2014-09-02 04:20:47,18,00FFFF00010A00010FFF23A30328048704C8
26,2014-09-02 04:21:05,18,00FFFF00040A00010FFF259C026804D30537
27,2014-09-02 04:21:14,18,00FFFF00090A00010FFF2596023204A704D8
28,2014-09-02 04:21:16,18,00FFFF00020A00010FE6240E02A6048004D0
29,2014-09-02 04:21:24,18,00FFFF00030A00010FFF22BC02FE040D0462
30,2014-09-02 04:21:43,18,00FFFF00050A00010FE623D7028A047E04C0
31,2014-09-02 04:21:58,18,00FFFF00060A00010FAF258B021B04A704F7
32,2014-09-02 04:22:00,18,00FFFF00080A00010FFF26400202047B04C0
33,2014-09-02 04:25:47,18,00FFFF00010A00010FFF242802AD046C04AF
34,2014-09-02 04:26:05,18,00FFFF00040A00010FFF259702580477053F
35,2014-09-02 04:26:14,18,00FFFF00090A00010FFF267D01F2047904B8
36,2014-09-02 04:26:16,18,00FFFF00020A00010FE6246F029A046A04B9
37,2014-09-02 04:26:24,18,00FFFF00030A00010FFF233F02D703F7044D
38,2014-09-02 04:26:43,18,00FFFF00050A00010FE7243F026C046E04AF
39,2014-09-02 04:26:58,18,00FFFF00060A00010FAF275701CE04B204F9
40,2014-09-02 04:27:00,18,00FFFF00080A00010FFF26FB01E4046004A3
41,2014-09-02 04:30:47,18,00FFFF00010A00010FFF24A902E3045C049C
42,2014-09-02 04:31:05,18,00FFFF00040A00010FFF2532026E046804C4
43,2014-09-02 04:31:14,18,00FFFF00090A00010FFF2658020F046F04AB
44,2014-09-02 04:31:16,18,00FFFF00020A00010FE724CF0285045B04A9
45,2014-09-02 04:31:24,18,00FFFF00030A00010FFF23C502A203F30448
46,2014-09-02 04:31:37,18,00FFFF00070A00010FFF0000019004C20525
47,2014-09-02 04:31:43,18,00FFFF00050A00010FE724B3025E0465049E
48,2014-09-02 04:31:58,18,00FFFF00060A00010FB228FB0188049D0509
49,2014-09-02 04:32:00,18,00FFFF00080A00010FFF275501DC04510491
50,2014-09-02 04:35:47,18,00FFFF00010A00010FFF2500026204550498
51,2014-09-02 04:36:05,18,00FFFF00040A00010FFF2559023A046004B4
52,2014-09-02 04:36:14,18,00FFFF00090A00010FFF265D0213046804A2
53,2014-09-02 04:36:16,18,00FFFF00020A00010FE7253D0234045304A5
54,2014-09-02 04:36:24,18,00FFFF00030A00010FFF2433027803E10439
55,2014-09-02 04:36:37,18,00FFFF00070A00010FFF0000014704A00505
56,2014-09-02 04:36:43,18,00FFFF00050A00010FE8250F0235045A049C
57,2014-09-02 04:36:58,18,00FFFF00060A00010FB22AA8014604A10506
58,2014-09-02 04:37:00,18,00FFFF00080A00010FFF274B01D0044A048D
59,2014-09-02 04:40:47,18,00FFFF00010A00010FFF252802600448048E
60,2014-09-02 04:41:05,18,00FFFF00040A00010FFF255E0267044B04A0
61,2014-09-02 04:41:14,18,00FFFF00090A00010FFF2620021204570496
62,2014-09-02 04:41:24,18,00FFFF00030A00010FFF247D026E03D0042C
63,2014-09-02 04:41:37,18,00FFFF00070A00010FFF0000013C048B0500
64,2014-09-02 04:41:43,18,00FFFF00050A00010FE6251F023404450489
65,2014-09-02 04:41:58,18,00FFFF00060A00010FB22C070120048F04F9
66,2014-09-02 04:42:00,18,00FFFF00080A00010FFF270101E6043C0483
67,2014-09-02 04:45:47,18,00FFFF00010A00010FFF25410285043B0483
68,2014-09-02 04:46:05,18,00FFFF00040A00010FFF258702500439048C
69,2014-09-02 04:46:14,18,00FFFF00090A00010FFF260C021C04470488
70,2014-09-02 04:46:16,18,00FFFF00020A00010FE7258C022004330484
71,2014-09-02 04:46:24,18,00FFFF00030A00010FFF24B8029003C0041E
72,2014-09-02 04:46:37,18,00FFFF00070A00010FFF00000128049304F8
73,2014-09-02 04:46:43,18,00FFFF00050A00010FE525520230043B0480
74,2014-09-02 04:46:58,18,00FFFF00060A00010FB12CD7010E047D04E4
75,2014-09-02 04:47:00,18,00FFFF00080A00010FFF271001E2042E0473
76,2014-09-02 04:50:47,18,00FFFF00010A00010FFF2580024E042A0470
77,2014-09-02 04:51:05,18,00FFFF00040A00010FFF25B7023404260477
78,2014-09-02 04:51:14,18,00FFFF00090A00010FFF262D020F043A0479
79,2014-09-02 04:51:16,18,00FFFF00020A00010FE725C4024404230473
80,2014-09-02 04:51:24,18,00FFFF00030A00010FFF2507024E03B80417
81,2014-09-02 04:51:37,18,00FFFF00070A00010FFF0000014A044704A1
82,2014-09-02 04:51:43,18,00FFFF00050A00010FE4257F022404340476
83,2014-09-02 04:51:58,18,00FFFF00060A00010FB12D5A0108047E04E8
84,2014-09-02 04:52:00,18,00FFFF00080A00010FFF274001D804220467
85,2014-09-02 04:55:47,18,00FFFF00010A00010FFF25AB023804220468
86,2014-09-02 04:56:05,18,00FFFF00040A00010FFF25C70220041B046C
87,2014-09-02 04:56:14,18,00FFFF00090A00010FFF263B01EE04310470
88,2014-09-02 04:56:16,18,00FFFF00020A00010FE725E40200041B046B
89,2014-09-02 04:56:24,18,00FFFF00030A00010FFF253F022503BB0418
90,2014-09-02 04:56:37,18,00FFFF00070A00010FFF0000017A04480492
