id,ts,length,data
1,2014-08-13 08:25:52,18,00FFFF22250A00010F64225A0312046704B0
2,2014-08-13 08:25:52,18,00FFFF22280A00010FFF22000342047504BE
3,2014-08-13 08:25:53,18,00FFFF22270A00010FFF21B30344048A04DB
4,2014-08-13 08:25:53,18,00FFFF22260A00010FFC21FD0344048704DB
5,2014-08-13 08:25:53,18,00FFFF22230A00010FFF22110320042F048D
6,2014-08-13 08:25:54,18,00FFFF22210A00010FFF21BC0346046904B6
7,2014-08-13 08:25:55,18,00FFFF22290A00010FFF21E6033E047F04C8
8,2014-08-13 08:25:58,18,00FFFF22250A00010F63224E0318046804AC
9,2014-08-13 08:26:01,18,00FFFF22280A00010FFF22010342047504C6
10,2014-08-13 08:26:02,18,00FFFF22270A00010FFF21B10346048A04DD
11,2014-08-13 08:26:02,18,00FFFF22260A00010FFD21F70350048604DB
12,2014-08-13 08:26:02,18,00FFFF22230A00010FFF221203230430048D
13,2014-08-13 08:26:04,18,00FFFF22210A00010FFF21BD0346046904B9
14,2014-08-13 08:26:05,18,00FFFF22290A00010FFF21EC0342047F04C7
15,2014-08-13 08:26:08,18,00FFFF22250A00010F65224E031A046D04B0
16,2014-08-13 08:26:11,18,00FFFF22280A00010FFF22050342047604C5
17,2014-08-13 08:26:12,18,00FFFF22270A00010FFF21B20346048A04DC
18,2014-08-13 08:26:12,18,00FFFF22260A00010FFD21EB0350048704DC
19,2014-08-13 08:26:12,18,00FFFF22230A00010FFF2216031F0430048D
20,2014-08-13 08:26:14,18,00FFFF22210A00010FFF21BF0345046904B5
21,2014-08-13 08:26:15,18,00FFFF22290A00010FFF21F30332047E04C5
22,2014-08-13 08:26:18,18,00FFFF22250A00010F66224B031C046B04B0
23,2014-08-13 08:26:21,18,00FFFF22280A00010FFF220D033A047504C5
24,2014-08-13 08:26:22,18,00FFFF22270A00010FFF21B40347048A04DD
25,2014-08-13 08:26:22,18,00FFFF22260A00010FFD21E50356048704DC
26,2014-08-13 08:26:22,18,00FFFF22230A00010FFF221603200431048D
27,2014-08-13 08:26:24,18,00FFFF22210A00010FFF21C20342046804B2
28,2014-08-13 08:26:25,18,00FFFF22290A00010FFF21F40334047F04C8
29,2014-08-13 08:26:28,18,00FFFF22250A00010F6522500318046804B0
30,2014-08-13 08:26:31,18,00FFFF22280A00010FFF220F0336047604C4
31,2014-08-13 08:26:32,18,00FFFF22270A00010FFF21AF0348048C04DD
32,2014-08-13 08:26:32,18,00FFFF22260A00010FFD21E30356048804DB
33,2014-08-13 08:26:32,18,00FFFF22230A00010FFF221403200430048D
34,2014-08-13 08:26:34,18,00FFFF22210A00010FFF21C20342046804B6
35,2014-08-13 08:26:35,18,00FFFF22290A00010FFF21F80333047E04C7
36,2014-08-13 08:26:38,18,00FFFF22250A00010F6122550318046804B0
37,2014-08-13 08:26:41,18,00FFFF22280A00010FFF22090334047504C5
38,2014-08-13 08:26:42,18,00FFFF22270A00010FFF21AF0347048704DC
39,2014-08-13 08:26:42,18,00FFFF22260A00010FFE21EE034E048704DB
40,2014-08-13 08:26:42,18,00FFFF22230A00010FFF221303240430048E
41,2014-08-13 08:26:44,18,00FFFF22210A00010FFF21C00341046704B4
42,2014-08-13 08:26:45,18,00FFFF22290A00010FFF21F80332047E04C6
43,2014-08-13 08:26:48,18,00FFFF22250A00010F6622530318046C04B0
44,2014-08-13 08:26:51,18,00FFFF22280A00010FFF2205033E047604C6
45,2014-08-13 08:26:52,18,00FFFF22270A00010FFF21B80340048B04DC
46,2014-08-13 08:26:52,18,00FFFF22260A00010FFE21F7034C048604DB
47,2014-08-13 08:26:52,18,00FFFF22240A00010FFF21B60338046404BA
48,2014-08-13 08:26:52,18,00FFFF22230A00010FFF220F03230430048E
49,2014-08-13 08:26:54,18,00FFFF22210A00010FFF21C00342046A04B7
50,2014-08-13 08:26:55,18,00FFFF22290A00010FFF21EF0334047F04C7
51,2014-08-13 08:26:58,18,00FFFF22250A00010F6522520316046804AF
52,2014-08-13 08:27:01,18,00FFFF22280A00010FFF21FF033D047604C5
53,2014-08-13 08:27:02,18,00FFFF22270A00010FFF21B90342048A04DD
54,2014-08-13 08:27:02,18,00FFFF22260A00010FFE21F90347048704DB
55,2014-08-13 08:27:02,18,00FFFF22230A00010FFF220C032404300490
56,2014-08-13 08:27:04,18,00FFFF22210A00010FFF21BE0343046904B4
57,2014-08-13 08:27:05,18,00FFFF22290A00010FFF21E7033A048004C8
