id,ts,length,data
1,2014-08-19 08:45:01,18,00FFFF00020A00010FDA291901650452049D
2,2014-08-19 08:45:04,18,00FFFF00010A00010FFF2AFD012C047B04C8
3,2014-08-19 08:50:01,18,00FFFF00020A00010FDA293A015E04460491
4,2014-08-19 08:50:04,18,00FFFF00010A00010FFF2A06014604460497
5,2014-08-19 08:50:51,18,00FFFF00040A00010FFF2AC2012A048F04D9
6,2014-08-19 08:51:39,18,00FFFF00070A00010FFF263201F403E00430
7,2014-08-19 08:51:47,18,00FFFF00090A00010FFF2C3E00FC045604B1
8,2014-08-19 08:52:04,18,00FFFF00030A00010FFF2D5300E8046004BC
9,2014-08-19 08:52:19,18,00FFFF00050A00010FE029DF0146046104A6
10,2014-08-19 08:52:35,18,00FFFF00080A00010FFF0000010F047404C9
11,2014-08-19 08:55:00,18,00FFFF00020A00010FDC2A1A013A046F04BF
12,2014-08-19 08:55:04,18,00FFFF00010A00010FFF29B10150044B04A3
13,2014-08-19 08:55:51,18,00FFFF00040A00010FFF2B2B011E047204CD
14,2014-08-19 08:56:39,18,00FFFF00070A00010FFF2617020503E10432
15,2014-08-19 08:56:47,18,00FFFF00090A00010FFF2B3B01160457048C
16,2014-08-19 08:57:04,18,00FFFF00030A00010FFF2CA900F6045D04B7
17,2014-08-19 08:57:19,18,00FFFF00050A00010FE0293B0162045F04A7
18,2014-08-19 08:57:35,18,00FFFF00080A00010FFF0000011A048404CB
19,2014-08-19 09:00:00,18,00FFFF00020A00010FDE2B190124046004BF
20,2014-08-19 09:00:04,18,00FFFF00010A00010FFF2A290146047C04C3
21,2014-08-19 09:00:51,18,00FFFF00040A00010FFF2B370120046104B8
22,2014-08-19 09:01:39,18,00FFFF00070A00010FFF25F9020003E90435
23,2014-08-19 09:01:47,18,00FFFF00090A00010FFF2BF50102049D04C3
24,2014-08-19 09:02:04,18,00FFFF00030A00010FFF2BA10112045704B8
25,2014-08-19 09:02:19,18,00FFFF00050A00010FDE28AE0176046D04AF
26,2014-08-19 09:02:35,18,00FFFF00080A00010FFF00000124046604B4
27,2014-08-19 09:05:00,18,00FFFF00020A00010FDA2ABB0128045D04BA
28,2014-08-19 09:05:04,18,00FFFF00010A00010FFF2AD70128046004A0
29,2014-08-19 09:05:51,18,00FFFF00040A00010FFF2A750134045F04B0
30,2014-08-19 09:06:39,18,00FFFF00070A00010FFF25D7020403E70438
31,2014-08-19 09:06:47,18,00FFFF00090A00010FFF2B570112046904BF
32,2014-08-19 09:07:04,18,00FFFF00030A00010FFF2A69013204410494
33,2014-08-19 09:07:19,18,00FFFF00050A00010FDE27D301960444047C
34,2014-08-19 09:07:35,18,00FFFF00080A00010FFF0000011E046A04B3
35,2014-08-19 09:10:00,18,00FFFF00020A00010FDA29DF0144044C04B3
36,2014-08-19 09:10:04,18,00FFFF00010A00010FFF2A070144044E049D
37,2014-08-19 09:10:51,18,00FFFF00040A00010FFF295701560433047B
38,2014-08-19 09:11:39,18,00FFFF00070A00010FFF25B0020E03E90437
39,2014-08-19 09:11:47,18,00FFFF00090A00010FFF2B810110046204B5
40,2014-08-19 09:12:04,18,00FFFF00030A00010FFF29D1014604460492
41,2014-08-19 09:12:19,18,00FFFF00050A00010FDE276D01AC04470480
42,2014-08-19 09:12:35,18,00FFFF00080A00010FFF00000130046704B0
43,2014-08-19 09:15:00,18,00FFFF00020A00010FD929E50146046904C9
44,2014-08-19 09:15:04,18,00FFFF00010A00010FFF291B016A04460479
45,2014-08-19 09:15:51,18,00FFFF00040A00010FFF292D015E04440487
46,2014-08-19 09:16:39,18,00FFFF00070A00010FFF2587021A03EA0437
47,2014-08-19 09:16:47,18,00FFFF00090A00010FFF2B810114046904BC
48,2014-08-19 09:17:04,18,00FFFF00030A00010FFF29A7014F045304A2
49,2014-08-19 09:17:19,18,00FFFF00050A00010FE0278201AC045A048D
50,2014-08-19 09:17:35,18,00FFFF00080A00010FFF2A2D014C0442048D
51,2014-08-19 09:20:00,18,00FFFF00020A00010FDC29AF0150047104CB
52,2014-08-19 09:20:04,18,00FFFF00010A00010FFF2828018D044B049E
53,2014-08-19 09:20:51,18,00FFFF00040A00010FFF28A80172045304C1
54,2014-08-19 09:21:40,18,00FFFF00070A00010FFF2536023203ED043B
55,2014-08-19 09:21:47,18,00FFFF00090A00010FFF29DD014404520492
56,2014-08-19 09:22:04,18,00FFFF00030A00010FFF28AF0172042D0476
57,2014-08-19 09:22:19,18,00FFFF00050A00010FDF283B018E047504D8
58,2014-08-19 09:22:35,18,00FFFF00080A00010FFF2A0C01520452049D
59,2014-08-19 09:25:00,18,00FFFF00020A00010FDB2849017E043604A0
60,2014-08-19 09:25:04,18,00FFFF00010A00010FFF272301B4042D046E
